,youtube_id,comment,like_num
0,KarenMarlene,"나는 멕시코 사람이야. 먹어봤지만 멕시코 샐러드 인 몰 몰랐어 ㅋㅋ. 우리 엄마는 파인애플, 사과, 건포 도를 추가해",214개
1,Raonaunt,중간중간 옣? 이거너무욱김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,357개
2,성One,"진짜 백대표님이 왜 요식업을 좌지우지하는지 너무 잘 알겠네요. 타겟층을 가장 광범위한 일반 대중에 맞춰주시니까 지금의 요식업계 황제가 되신게 아닌가 싶어요... 
그런 의미에서 계속해서 유익한 음식 정보나 레시피 올려주세요 화이팅!",209개
3,통게왕,시작부터 눈 좀 풀리신거 같은데 hoxy?,224개
4,또레스트ttorest,"백종원선생님, 서울 올라온지 얼마 안된 사회초년생입니다 ㅠㅠ 고시텔에서 저녁 매번 사먹기 힘든데 고시텔 앞에 선생님께서 만드신 국수집 싸고 맛있어서 자주가요 ㅠㅠ 넘나 감사해여.. 집 구하면 꼭 선생님 요리 다 따라할꺼예요..",131개
5,이페일기ipe,2:20 편집자님이 신경쓰신거 보인다!!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 교차되는 백선생님 멋있게 잘 나왔어요 ㅋㅋㅋㅋㅋㅋ 영상에 움직이는 백선생님 따서 편집 하시느라 고생하셨을 듯,143개
6,한보람,"썸네일에 있는 콧수염이 이렇게 잘어울릴 일?ㅋㅋㅋㅋㅋ
역시 산체스ㅋㅋㅋㅋㅋㅋ",148개
7,쏭앤잭슨tv연상연하커플유투브,대표님 사실 맥주 드시려고 요리 시작하신거죠?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,176개
8,찌비,유튜브 댓글 처음달아본다 백종원아저씨가 너어무좋다 진짜 백주부란 단어가 너무 어울린다ㅜㅜ현실적인 얘기를 너무 잘 표현해주시는게 너어무좋당,147개
9,박민재,6:08 아이비를 안부셔지게 뜯는거부터 쌉고수,90개
10,아기리트리버의코미디쇼PuppyComedyShow,"멕시코에 없는 멕시칸 샐러드 ㅋㅋ 제목 부터 시강
백주부님 맥주먹으려고 요리개발하는거 다알아유~~♥",88개
11,내이름은코난,"진짜 백종원님도 대단하시지만
항상 편집보면서 놀란다,,,,편집팀 실력 무엇,,,",32개
12,gamdongalways,자막 다는 위치도 엄청 신경 쓰신듯... 영상이 가독성이 엄청 높아요 .. 편집 짱,34개
13,핑크팝콘,"아 자막 켜니까
안녕하세요 백종원입니다
-> 안녕하세요 쪽인거 같아요
로 나와요 ㅋㅋㅋㅋㅋㅋㅋㅋ",81개
14,숟가락언니,"샐러드에
제일 잘 어울리는건  ㅡㅡ카스
캬~~~",14개
15,lee치즈볼,"선생님 타코 브리또도 해주시면 안될까요 광광,,, ㅠㅅㅠ 너무 먹고싶은데 못나가서 참고있어요",26개
16,5분탕탕5mintangtang,"6:50 카하 ㅋㅋ스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
샐러드랑 마싯겟다 맥주 ㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
7:15 왜 박력있어욬ㅋㅋㅋㅋㅋ",20개
17,sakeL,00:00 이게뭐라고 ㅈㄴ멋있음,19개
18,소리빌더EnglishSoundBuilder,카스 광고 되게 깔끔하게 초반에 때리고 들어가시네 ㅋㅋㅋㅋㅋ 캬~,46개
19,우럭,"멕시코 음식좀 많이 다뤄주세요~!! 타코, 또띠아 등등 ㅋㅋ",24개
20,Charlemagne,3:04 오이 싫어하는 분들을 위한 디테일까지ㅋㅋㅋ 선생님 늘 한수 배우고 갑니다! 자취생에게는 메시아 같은 존재네요!,41개
21,수박씨MrWatermelon,7:07 카스광고와 코로나 둘 다 잡아버리네;...,40개
22,푸앵,"술 먹을 핑계가 또 생겼네 ㅋㅋㅋ
마특ㄱㄱ",30개
23,솔솔솔,백대표님💖 대표님은 정치하지마세요ㅜ.ㅜ 그냥 백대표님으로 영원히 저희곁에 남아주세요. 그리고 꽃길만 걸으셔요🌸,15개
24,세상의모든취미세모취,"0:13 진짜 맥주 마시는것도 멋쟁이 :)
존경해용 백종원님!!!!",13개
25,일반인,영상끝부분 맛있게드세요 하시는데 선생님이 제일 맛있게 드셔서 더 믿음이감ㅋㅋㅋㅋㅋㅋ,6개
