,youtube_id,comment,like_num
0,SaltedwithFire,"When pony does it she looks like a fairy, when I try this, I look like Ursula",15개
1,킁맛있으면메로나,"포니님! 혹시 옛날에 싸이월드에서 탄생석 메이크업 시리즈로 하셨던 것처럼 이번에는 그리스로마신화 속 여신들을 컨셉으로 메이크업 연재(?)같이 해주시면 진짜 왕왕 좋겠다요....크흡...ㅠㅠ 제발... 막 헤라 포니, 데메테르 포니, 아프로디테 포니, 아르테미스 포니, 페르세포네 포니, 아테나 포니,,,,,, 구독자요청 메이크업 시리즈! 일케일케...... 흑 생각만으로도 좋아서 눙물이....",413개
2,DurbaGhosh,"When she puts that foundation on I'm like, ""What you tryna cover,sis?""",110개
3,ARIAZ,안녕하세요! 아리아즈 입니다! 까만 밤의 아리아 이렇게 즐겨 들어주시고 관심 가져 주시다니 감사합니다!!❤️ 평소 포니님 영상도 찾아보고 좋아하는 팬으로서 정말 행복하고 영광이에요>_<🥰 앞으로도 좋은 노래 많이 많이 들려드릴 수 있도록 노력하는 아리아즈 되겠습니다! 앞으로도 많은 관심 부탁드립니다!! 포니님 항상 응원하겠습니다! 포니님은 사랑입니다..❤️ 갓포니..🥰,251개
4,melovetolaugh,"She have her own brand, collab with many different makeup brands. Make MV and song for some of her collab, have her own variety show, doing idol’s makeup and STILL UPLOAD YOUTUBE VIDEOS REGULARLY?!
Must be a goddess!! 
Some beauty gurus got lazy after become big and only upload when they have something to promote. 
Glad I stan the right queen!! 💕💕💕👸",659개
5,강지혜,꿈이 사람이면 이렇게 생겼을까,490개
6,kassiechoe,난 아무생각없이 노래들을때 이런분들은 메이크업을 생각해내시는구나...............,535개
7,vividpeach,I love how she uses both high-end brand and drugstore makeup! It gives a variety that can cater to all her audiences <3 QUEEN!,295개
8,YvonneTiaga,"She's so pretty,like everytime she posted a video i'm still amazed by her beauty.",323개
9,박수진,"유니콘이 사람으로 변하면 이런느낌일듯,,,존예",193개
10,킁맛있으면메로나,"허윽...ㅠㅠ 영화를 한 편 본 듯한 이 기분....포니님! 오늘 메이크업 보니까 생각난게 있는데, 네0버에서 연재중인 웹툰 ""신비"" 에 나오는 주인공 '신비'같은 느낌이 들어요!! 신비 실사판...ㄷㄷㄷ",185개
11,솔,진짜 이 정도면 포니님은 예술을 메이크업으로 풀어내는 사람이 아닐까 싶다........ 너무 멋있어요 ㅠㅠㅠㅠㅠ,107개
12,whooyeah,진짜..본업최고잘하신다,93개
13,Conniemoon,저 구절을 듣고 이런 멋진 메이크업을 생각하다니...🙊,100개
14,오물오물인절미,진짜 밤의 여신 오로라 느낌도 나고 이 모호한 감정을 어떻게 표현하죠 너무너무 예쁘고 아름답네요 매혹적이다라는 표현도 잘 맞는 메이크업이에요❣ 오늘도 잘 보고 갑니다😘,115개
