,youtube_id,comment,like_num
0,현이,ㅋㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋ 진짜 너무 재밌는거 아니에욬ㅋㅋㅋㅋㅋㅋㅋㅋ 이런리뷰 어디도 없어요😭😭,9개
1,영하,"0:05 귀여워
0:13 귀여워
0:34 귀여워
2:58 귀여워
3:39 귀여워",10개
2,다올,"인트로 장인 만능혁키
그대의 아이디어는 도대체 
어디까지!
오늘도 넘 재미있구 
구엽구
잘생기기까지
동물의숲 넘 웃겨요 ㅋㅋㅋ
아듀",13개
3,라이브렉스LiveREX,캬! 아이디어 대박이십니닷!!!,10개
4,yeoeun,동물의 숲ㅋㅋㅋㅋㅋ 아니 혁키님 인트로 장인에 귀엽고 잘생기기까지 하다니..! 항상 느끼는 거지만 좋은 정보와 재밌는 영상 잘 보고 있습니다! 혁키님 영상 보면 잠시나마 힐링 되고 속세에 벗어난 느낌(?)이에요ㅋㅋㅋㅋㅋ 감사합니다😝😝😝,12개
5,BLUETHE,He is sejelgui youtuber.,8개
6,MJ4588,"0:44
아니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 현실로 뿜었네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",5개
7,HMYoon,와 모동숲을 이렇게 패러디 하다니ㄷㄷㄷ,4개
8,김동민,"결국 더 빨았군ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ










형 나는 e학습터 하고올게ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",5개
9,잉,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니 시작부터 오엠지.....ㅜㅋㅋㅋㅋㅋㅋㅋㅋ너무 웃겨요 하,.안들어올슈가 없는 썸네일 편집도 넘 잘하셨고 엯시 컨셉의 왕 혁키님... 지하철 컨셉부터 알아봤다구요 아이폰 se로 se2 리뷰를 보는 기분이란.. 🤨 오늘도 컨셉 잘 보고갑니다👍👍",5개
10,yeon,"앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ언박싱 영상 컨셉 매번 너무 기발하신 거 아닙니까ㅋㅋㅋ
요즘 정말 지문인식 간절해요...터치id없던 시절로 돌아간 기분임😭",4개
11,이무쌍,하..오늘도 출구를 찾지못해 또 갇혔다.......,4개
12,원정대장TV,"처음에 동물의숲 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
역시 인트로 유튜버!!",4개
13,엄상현,영상 진짜 신선하다 초반에 너무 귀여우신거 아니에요 ?,5개
14,피자스쿨,이러시는 이유가 있을거 아니에요,8개
15,todayshumo,진짜 신선하다 ㅋㅋㅋㅋ 이번 영상은 쫌 충격입니다. 국내뿐만 아니라 해외에도 이런 리뷰는 없었다!,5개
16,테크룸,ㅋㅋㅋㅋㅋㅋㅋ자막이 없어도 무슨말하는지 다 알것같아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,7개
17,이우석,"진짜 레전드 영상이 하나 나온 것 같네요ㅋㅋ
역대급으로 재밌게 봤습니다ㅋㅋㅋㅋ
이번에 레드 색상 너무 잘뽑혔네요!",4개
18,즘스븡,이 분은 내가 봤을땐 엄청 뜬다,7개
19,서울피바라기,이형은 ㄹㅇ 떡상각임,5개
