,youtube_id,comment,like_num
0,엠브로MBRO,"안녕하세요 엠브로입니다
오늘은 농촌라이프 수제 짜장면편입니다
저번 짜장면 레시피와는 조금 다르게 한번 만들어봤습니당
그리공 조만간 3일 정도 정비시간을 가지면서 채널 개편에 한번 들어갈까합니다 
조만간 채널 개편 들어가게 되면 따로 공지 영상으로 찾아뵙도록할게용
최근 영상 촬영도 재미있지만, 콘티 짜는데 너무 재미를 많이 느낀지라 
예능 느낌으로 채널을 개편할가합니다
먹거리는 항상 포함되어있고, 실내 먹방도 그래도 못올려도 한주에 1-2개는 올릴예정이니
엇 먹방 안함 ? 요런 느낌은 안받으실겁니당 
기존걸 가져 가되 최대한 신경써서 변화주도록 할게욥 
항상 지루하지 않은 채널 될수있도록 노력하겠습니당
현재 콘티 4편 정도 완벽하게 짜놨는데 하나하나 차근차근 찍어볼까합니다
그리고 편집이나 이런부분도 조금더 고퀄로 힘실어서 한번 가보도록 할게요 
3일 정비 시간을 가지는 이유는 그날의 휴식이 아니라 
멀리 촬영 하러떠날까합니다 그렇기에 제가 업로드나 이런부분 손댈수없기에 떠나는거니
조금만 이해부탁드립니다
다음주 수,목 중 아마 떠나게 될거같아요 많은 기대 부탁드릴게여 :)
그럼 모두들 좋은밤되시고 
항상 나와주는 가족(할머니엄마슬기) 및 출연자 분들 고마워해줘서 고마워요",406개
1,바나나우유,"당신 똑바로 말해...

지금 옆으로 누워서 댓글 내리고 있지??",360개
2,BellaAshton,"""how can you think of eating while eating"" 😂😂😂😂😂 that's a mood!!!",1개
3,왕왕,농촌할때 그 특유의 엄마한테  응석부리는  말투가 넘 귀여우심ㅋ,122개
4,,그 얘기 하지마 죽은 사람이니까 ㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,114개
5,김다혜,아닠ㅋㅋㅋㅋ 미원은 조금 넣으면서 굴소스 많이 넣으면 뭐가 다르냐고요 ㅋㅋㅋㅋㅋ 둘 다 조미료인건 똑같은데 왜 다들 미원이 건강에 안좋다고 생각하시는지,90개
6,ASMRMuKbang맛형,믿고보는 채널 너무좋아,100개
7,나미nanni,"역시 농촌라이프 👨‍🌾👩‍🌾
엄마배우 나올때마다 하이 텐션인 엠브로님 😆
역쉬 엄마란....❤",121개
8,심야김,슬기 목소리 참 좋아 성격도 무난하니 참 보기 좋아,61개
9,여러가지게임하는민재,억지로너무많이먹지도않고 딱 자기기준에적당히먹는 먹방이라서 재밌음 토크도 재밌고,10개
10,거너릴,통역자 구해달라는 편집자도 너무 귀엽고 오늘따라 어머님 너무 더 미인이신데여 가까이 앉으시니까 출중하신 미모가 더 up!!!!,17개
11,김지선,"할머님 오래 건강하시길. 
어머님 목소리 좋으세요. 특히 웃음소리^^",59개
12,심옥이,"6:00 돼지낳은 돼지엄마ㅋㅋㅋㅋ패드립ㅋㅋㅋㅋㅋㅋㅋ
진짜 유쾌한가족ㅋㅋㅋㅋㅋㅋ",7개
13,나무군,문득 느낀건데 업로드 시간이 너무 치명적인듯,45개
14,권수지,엠브로님이 어머니 놀리는 개구쟁이같은 목소리 듣다가 갑자기 6:43 슬기님 목소리 개섹시하게 침투;;;,5개
15,정은혜,8:29 이분 어디가셨는데여..? 이분 어데 있는지 궁금한데여..?,32개
16,MatjogyoASMR맛조교,"엠브로님 이시간에 너무 고통적입니다
아 진짜 미치겟다 ㅠ",3개
17,마세은,"어머님.. 넘 재밌으시고 통쾌하세요ㅋㅋ
농촌라이프는 어머님과 할머님 뵙는 재미..
언제나 늘 건강하세요..",18개
18,김민종,3:03 고추잡채 만드는줄,4개
19,조성윤,신혼여행지는 농촌인가요?,23개
20,minJ,지렸다성 ㅋㅋㅋㅋㅋㅋ웃겨 ㅋㅋ 농촌라이프 정말 오랜만이네요,3개
21,륵꺄,양팡 영상 보고 채널 구경 왔는데 너무 맛있게 드셔서 구독까지 눌렀습니다.... 음식 막창 대창 이런거 진짜 싫어하는데 대창을 먹어보고 싶다는 생각이 들 정도로 맛있게 드세요 ㅋㅋ,2개
22,이다경,포솜이이이이이이이ㅣㅣㅣ 낮잠 자는데 방해당해서 매우 언짢 ㅋㅋㅋㅋㅋㅋㅋ 핵기여어요오오옹,11개
23,유니짜장,읭 할머니 너무 건강하신게 보기 좋아요ㅠㅠ 음식도 할머니 계시면 많이 가려넣는데 전부 다 잘 드시니 대단하세요!!,12개
24,파랭민,어머님 너무 좋아요... 저런 어머님이면 어머님이 좋아서 결혼생각들거같아요,16개
