,youtube_id,comment,like_num
0,류성현,"혁준이가 이제 슬슬 그냥 컨텐츠라고 생각하고 어물쩡 넘기려고하는 시기가 다가오는거같습니다. 
계란님이 친근해지면서 그런거같은데 불같은 불계승을 보여주시지요",18개
1,주둥이아들,형이 왜 런닝맨에서 나와????,106개
2,jj,계란형 런닝맨 나온거 보고 깜짝놀라서 허겁지겁 달려왔네 ㅋㅋㅋㅋㅋㅋ,698개
3,CHILL30,Came here after watching Running Man! Shock at how he ripped Jong Kook nametag so easily!,7개
4,이윤서,와 런닝맨 보고 왔다 존나 소름돋은편이였어 런닝맨 역대급 편이였어..,104개
5,고귀욤,이광수가 근처에 갔을때 허수아비 움직이는거보고 육성으로 소리지름..,91개
6,EscanorLion,I am here after watching the running man episode 505.,3개
7,한성원,허수아비가 당신을줄은 꿈에도 몰랐습니다...무서웠어요 ㅋㅋㅋㅋㅋ,126개
8,dn,런닝맨보는 와중에  김계란 런닝맨 소감 기사보고는 진짜 보고 또보고 눈을 의심하다가 후다닥 여기로 달려왔다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,27개
9,OldmanGaryy,헐 런닝맨 깜짝등잘하신거 잘봤어요!!! 김종국을 힘으로 이기신분 궁금했는데 계란형이면 킹정이지!!!,52개
10,김무빈,"런닝맨 보고 온 사람
👇",74개
11,쌀신,런닝맨에 허수아비 김계란 님 출연한거 보고 온 사람들 좋아요 ㄷㄷ,109개
12,manutd팬,김종국씨한테 1시간 넘게 질문 받았을듯ㅎㅎㅋㅋㅋㅎㅋㅎㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,60개
13,트롤반장,그래도 반공기만 먹네... 계란님이 반만죽여놓으시겠네.... 살긴 하겠구나..,192개
14,설계실지박령,아니 힌트 940302 뭐야 빡빡이동생이었어??,5개
15,테무,11:12  너무 행복해보여서 뭐라 할말이ㅠㅠ,191개
16,모배꿀잼,런닝맨에서 허수아비가 이분인줄 1도 몰랐다,90개
17,헬창TV,"우리 모두 '씨브아시꺄' 도 하고 즐거운 하루 보내서 너무 즐거웠습니다^^
혁준님 다욧 홧팅입니다!!",11개
18,Mlse,"8:01
라라라라라라라라라라",15개
19,서수진공부법으로수능만점쟁취하자,10:35 김떨어진거 자연스럽게 친구밥에 넣는거봐라 ㅋㅋ,16개
20,이재원,아니 공중파까지 접수하셨네 ㅋㅋㅋㅋㅋㅋㅋㅋ,12개
21,00,"런닝맨 잘 봤습니다
채널명에 걸맞는 김계란님의 피지컬.....",71개
22,사랑입니다고양이는,"아직은 더 강력한 정신개조가 필요하다!!!
엄벌로 모래사장 달리기 훈련 하자!!!!!!",13개
23,USD,빡빡이 아죠씨 런닝맨까지 ㄷㄷㄷㄷㄷㄷㄷ,5개
24,류관우,0:33 아 시작부터 빵터졌네 ㅋㅋㅋㅋ 행주맛 조미료,22개
25,서종혁,"형이 갑자기 런닝맨에 나오네ㅋㅋㅋ
쨌든 티비에서 보니까 준내 반갑다",17개
26,권혁,머야 런닝맨에 왜 나와 ㅋㅋㅋㅋ 보는데 놀랬네,9개
27,권현중,사형수의 마지막식사 참 맛있어보이네여,15개
28,고명진,와 진짜 김계란이 런닝맨 나올줄은 ㅋㅋㅋㅋ,22개
29,박윤우,허수아비 움직일때 ㄹㅇ 개깜놀 개소름 돋았음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘이 진짜 오랜만에 런닝맨다운 런닝맨이었던것 같음 존아 재밌었어,3개
30,seokwoohong,런닝맨에 빡빡이 아조씨 나와서 놀랐습니다ㅋㅋㅋ,6개
31,김승현,형님 런닝맨 재밌게봤습니다 ㄹㅇ 촐싹촐싹 매력뿜뿜입니다 행님,5개
32,이진영,형...드디어 런닝맨에도 출현한거야?.....,4개
33,신현수,진짜 허수아비 가면안에서 선글라스낀 대머리나와가지고 누워있다가 놀래서일어났네,4개
34,이재열,"형 런닝맨 나온거 실화야 진짜??
런닝맨 성공했네 형도 나오고",26개
35,서승엽,런닝맨 멤버들 성공했네 김계란도 만나고..;;,4개
36,hanrimkim,"그래 ㅋㅋㅋ 약해질때 됬지 ㅋㅋㅋㅋ 몸무게도 빠졌겠다. ㅋㅋㅋ 나름 만족하고 있었겠지 ㅋㅋㅋㅋ 분노한 계란형에게 ""유튭각"" 같은 핑계가 통할거라 생각하지 말라 ㅋㅋㅋ",4개
37,UhAk,2:50 구타 장면 없어서 아쉽.,101개
38,김성현,런닝맨에서 형이 왜 거기서 나와?? ㅋㅋㅋㅋ,6개
39,SID,김종국형은 계란형보고 찐텐으로 반가워하는듯ㅋㅋㅋㅋㅋ,3개
40,S신Aqust,이분은 오늘 런닝맨에서 허수아비 역할을 하셨지,3개
41,JKKim,"오늘 방송보니 신체찾기 멤버들이 억텐, 연기가 아니라 진짜 비명이라는걸 알았음.... 
유튜브 영상으로 볼때는 계란형 덩치가 크다고 느낄 정도는 아니었는데 
런닝맨 보니 거의 김종국이랑 맞먹는 덩치였네 ㄷㄷ 실압근 ㅁㅊㄷ ㅁㅊㅇ ㄷㄷ 
이번 영상도 런닝맨도 너무 재미있게 봤습니다!",14개
42,hrms,형이 거기서 왜나와????,6개
43,임진,피지컬 미쳤네 하고 있었는데 진짜 미친 피지컬을 가진 사람이 나왔었네....ㄷㄷ,3개
44,라인하르트,"지금 런닝맨보고 왔는데 난 처음엔 “어 최민수인가?”라고 생각을 했는데 디펜스기술보고 “아 농구선순가보다.”라고 생각했다가 나중에 정체 보니까 “아 이분이시구나”라고 했네..
와...근데 진짜 빠르고 날렵하더라
나중에 런닝맨 촬영 후기 올려주세요.",27개
45,엄마가준비한SICKOMODE,좋단다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,15개
46,88,02:13 실례 실~례 실례합니다~,10개
47,,아니 달리기 개빠르던데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 김종국도 놀랄 수준이면 ㄹㅇ ㅋㅋㅋ,4개
48,와놀래라,와 계란형 런닝맨 실화야?? 진짜 깜짝 놀라서 오줌 쌀 뻔,22개
49,오명찬,방금 런닝맨 머엿지 ㅋㅋ,6개
50,byulkongyongkong,just watched running man latest episode (505) and looked for this channel just to see kim gyeran,1개
51,김경원,빡빡이 아저씨 김계란님 런닝맨 출연 축하합니다~ㅎㅎㅎㅎㅎ,5개
52,illllill,허수아비 피지컬 ㅈ대네 ㄹㅇㅋㅋ,8개
53,뽕뽕,그래도 반공기 덜어먹네 ㅋㅋㅋㅋㅋㅋㅋ,45개
54,반헬,런닝맨 보고 찐텐으로 놀랐습니다,37개
55,최광희,반공기만 먹은게 기특한데,5개
56,hisoy,런닝맨에서 보니 더반갑네요,8개
57,김하랑,런닝맨 봤는데 김종국을 상대하다니 ㄷㄷ 대박이네요,3개
58,하꺼,런닝맨에 계란씨 등판 ㅋㅋㅋ,5개
59,cONE,5:19,116개
60,도경김,빡빡이 아저씨 공중파 진출한 썰 풀어주세요~,17개
61,김보성,아니 형.... 런닝맨에 나오면 나온다고 힌트라도 주지.... 나오는거 보고 깜짝놀랐잖아요 ㅎㅎㅎㅎ,3개
62,우주윤,런닝맨 보다가 깜짝 놀랐네 계란형 보고 ㅋㅋㅋㅋㅋㅋ,21개
63,박새로이,계란님 오늘 런닝맨에서 잘 봤습니다 ㅋㅋ 엄청 빠르시고 세시네요,6개
64,WoosungKim,"와 빡빡이 형 런닝맨 나온거 보고 놀라서 머리가 쭈뼛 서버렸네 
형도 나처럼 머리가 아......... ㅏ.....",2개
65,몽키D루피,와 빡빡이아저씨  런닝맨 존나 재밌었음ㅋㅋㅋㅋ ㅋㅋ상상도 못했더,5개
66,손성찬,형 런닝맨 소름돋았잖아,4개
67,조민영,형 진짜 런닝맨에서 미쳤드라ㄷㄷ 개무서웠어ㅠㅠ,6개
68,티나TINA,"계란이 오빠 응큼해가지고!
마치키 마치키 피트니스 모델 티나입니다 즐겁게 등산하구 왔어요!
티나도 유튜브 시작했으니깐 많이 구독해주세요♥",342개
69,LSB,갑자기 개뜬금포ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6개
70,카일,"형 런닝맨 뭐야 놀랐잖아 ㅋㅋㅋ
오늘 진짜 런닝맨 잘봤어
엄청 무섭고 재밌게 잘 하더라 재밌었어요",3개
71,김정훈,런닝맨 보고 왔슴다,8개
72,이것저것,허수아비씨 반갑습니다,30개
73,키맨탁,공혁준 사형,734개
74,잘난나,와 계란형 진짜 ㅠㅠ 런닝맨 대박 ㅠㅠ 허수아비 누군지 진짜 깜짝 놀랐네 ㅠㅠ 런닝맨 게스트 중 젤 반가웠어요 ㅋㅋㅋㅋㅋㅋㅋ,2개
75,이승규,저 솔직히 말할까요? 런닝맨 보고 김계란씨가 누구지? 하고 왔어요 ...ㅎㅎㅋㅋㅋ,3개
76,VajirakKarlcox,런닝맨 출연 축하 1,6개
77,감자라니,9:19 형님 카메라를 보시네요ㅋㅋㅋㅋㅋ,29개
78,박준석,와 진짜 개멋져따 계란형,4개
79,김영태,런닝맨에도 나오시네ㅋㅋㅋ 허수아비 움직일 때 개깜놀,11개
80,park상준,형이 거기서왜나와 ㅋㅋ,3개
81,박재완,형 런닝맨 뭐야,10개
82,비헬시,허수아비신이시여..,7개
83,ney3mo,런닝맨 허수아비 레전드편 이엿다 ㅋㅋ 형 이제 월클이야 ?,3개
