,youtube_id,comment,like_num
0,말왕TV,"마이프로틴 16번째 생일맞이 타임세일 (+말왕TV 링크구매자 이벤트)
 
타임세일 일정 : 5월 28일 (목요일) 20:00 -5월 29일 (금요일) 23:59 
혜택내용
전제품 최대 80%OFF 마이프로틴 생일특가 + 할인코드 HORSEKING입력시 추가 43%할인
구매금액대별 사은품 증정
 
말왕TV X 마이프로틴 이벤트
5월 28일 – 5월 29일 사이에 말왕님 링크를 통하여 구매를 완료한 고객들 중 총 16명을 선정하여 하기 상품을 제공합니다.
말왕TV링크 : http://bit.ly/horsekingtv
 
마이프로틴30만원 할인권: 1명
마이프로틴25만원 할인권: 1명
마이프로틴15만원 할인권: 1명
마이프로틴10만원 할인권: 1명
마이프로틴7만원 할인권: 5명
마이프로틴5만원 할인권: 7명

5월 이벤트 당첨자 - 3:10",108개
1,잘모르겠다,1:41 오빠 오늘 부모님 여행가셨어 1:39 부모님이 안가기로 했대,526개
2,방코,이형이 카페에서 다리떨면 사람들 자기 음료나온줄알고 다 음료받으러 가겠다....,403개
3,군만두,"이게 진짜 화려한 조명이 나를 감싸네의
표본이 아닐까 빛 한 점없는 지하에서 
조명에 의지해 운동하는 모습
매우 싸발적이야",361개
4,faceshop,1:42 신랑 유태양군 입장!,429개
5,,진짜 지하주차장에서 저러는사람보면 오줌지릴듯,411개
6,홈피티HomePT,"난 이형이 잔발쓰는게 너무 좋더라
내가 기분이 다 좋아져
운동하는 느낌임 
물론 누워서 봄",218개
7,신봉관,잔발은 진짜 최고다...,187개
8,김정민,잔발 진짜 개멋있다ㅋㅋㅋㅋ,184개
9,김도국,"이분이랑 피지컬갤러리는 볼때마다 그냥 근육이 많은게 아니라 운동 수행능력이 초인적인것 같네요.
역시 헬스만 꾸준히 하는것도 좋지만 여러종류의 복합트레이닝을 해주는게 이상적이라고 느끼고갑니다.",46개
10,이용희,지하주차장 운동 감성 오진다.. ㄷㄷ,575개
11,흉직,형 잔발구르기는 언제봐도 태엽장난감 같아,258개
12,챔우시,0:23 he is Chinese,288개
13,피카츄,0:06 깡인줄 알고 기대함,173개
14,박건우,2:42 ㄹㅇ sf만화에 나오는 주인공같네 ㄷㄷ,74개
15,KAPSPAT1,"0:07 ℍ𝔼 𝕀𝕊 ""𝔹𝕐𝕆ℕ𝔾 𝕁𝕀ℕ""",142개
16,JD,1:33 순간 여기서부터 2배속 한줄 알았자나;;;,172개
17,리스제임스,2:13 남의 차면 레전드,130개
18,Rakwonjang,1:33 래더 실화가...,84개
19,전지훈,"1:33 와 래더랑 잔발 속도 뭐야..ㄷㄷ
+ 아래 어느 분 댓글 보시면 답글에 말왕님이 노래 무엇인지 알려주셔서 노래 제목 남깁니다!!
Evgeny Bardyuzha - party up",81개
20,9급공무원가르치는김해특전사4급김찬호,"영상김: 여자 게스트 있음
영상 짧음: 여자게스트 없음",58개
21,오산해,1:31 형 발에 불똥 튀어도 이거 보단 느려..,44개
22,닭가슴살,1:33 잔발 2배속 아니야? 진짜 미쳤다 ㅋㅋㅋㅋㅋㅋㅋㅋ,115개
23,이재영,dgm:party up- evgeny,4개
24,챠포,잔발 진짜 미친거아니냐 ㄷㄷㄷㄷ,83개
25,병거니우스,0:11 아니 이 형 몸으로 하는건 다 잘 하면서 춤은 싸발적으로 못 추네,93개
26,성GODnot,주차하려다 이상한놈 보고 차 뺏습니다,67개
27,사이결튜브SIGYOLTUBE,00:47 도랏;; 벽돌짚고 저거 어케함?? 섹시킹이네,44개
28,Drain,진짜 잔발에서 지렸다...,42개
29,KP,자동차 미는 건 전신 운동 개꿀일 듯,3개
30,민철,1:33 레더 ㄹㅇ 넋놓고 봤습니다 말왕형 다시봐도 레전드다 이거는,47개
31,김수민,마지막에 배 더러워진거 ㅋㅋㅋㅋ,20개
32,갱식이,영상미 지리네 역대급으루다가,31개
33,노래듣고상상함,노래제목좀요ㅠㅠ,22개
34,SH,2:48 가슴때 ㅎㄷㄷ,10개
35,아개귀차나,남자들이 가장 원하는 이상적인 몸인듯 근육 ㄹㅇ 개멋있음,172개
36,앙상우,잔발 속도 진짜 세계관 최강자네..,2개
37,kclqBBqlck,0:46 지하주차장에 드라군 출몰,40개
38,나원빈롤병맛,ㅋㅋㅋ 가면 갈수록 느끼해지누,23개
39,최지민,1:33 무슨 기관총쏘는 소리야? 개멋있다,12개
40,Rakwonjang,뭐야 오늘.. 컨디셔닝 개쩐다 오늘..,3개
41,우기,진짜 이형은 사람아님ㅋㅋㅋㅋ,2개
